step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,location,fraud_risk_score,net_balance_change_dest,balance_change_pct_orig,is_balance_zero_after,transaction_type_numeric,net_balance_change_orig,is_large_transaction,transaction_success,balance_change_pct_dest
5,DEBIT,1382.4,C995621141,8684.0,7301.6,C598551831,58269.88,46515.29,0.0,0.0,"California, USA",51,800.1663660329614,6.570863942835237,True,4,567.5196849682145,True,False,74.07686177542044
5,DEBIT,2166.22,C1005063886,206562.0,204395.78,C1937962514,8383.29,10549.51,0.0,0.0,"Texas, USA",96,-767.7220795989488,77.55276166950105,False,3,-428.483350814588,False,True,69.7015740995268
5,DEBIT,1207.85,C242833949,99114.0,97906.15,C1438594533,20270.0,3382.84,0.0,0.0,"Ontario, Canada",36,911.8376579106384,45.32888347480276,False,4,-134.46624080147478,True,True,70.24840839871092
5,DEBIT,1826.28,C220774932,10285.0,8458.72,C728885526,229190.56,231016.85,0.0,0.0,"Victoria, Australia",98,-372.0665652452943,52.439026932758004,False,3,370.887766443803,False,False,35.94911512197552
5,DEBIT,858.71,C287609100,153252.0,152393.29,C740950652,44255.66,45114.36,0.0,0.0,"New York, USA",66,776.8073446173626,44.07627469382282,False,4,-335.087685702576,False,False,29.359184426449335
5,DEBIT,4397.38,C1827239708,36481.0,32083.62,C1382717704,128823.03,133220.41,0.0,0.0,"Texas, USA",79,205.88575295892315,40.0763060875326,False,2,-886.8286877065688,False,False,80.93611554785136
5,DEBIT,2939.48,C1991193781,119621.0,116681.52,C510113906,8161.87,11101.36,0.0,0.0,"California, USA",34,653.414719482975,55.96403313082179,False,2,-252.15790597437285,False,False,81.01133946791808
5,DEBIT,543.21,C382055690,201465.0,200921.79,C254784037,11038.0,11581.21,0.0,0.0,"New York, USA",36,968.0263264209286,15.52402459307125,True,1,888.8971653886069,False,False,86.70723185801037
5,DEBIT,2503.29,C8312750,202248.0,199744.71,C2083562754,2806052.44,2808555.73,0.0,0.0,"England, UK",6,-423.18912436250855,18.19281304952711,True,4,283.46879459711636,False,True,91.32405525564712
5,DEBIT,700.89,C725177729,20814.0,20113.11,C1587143371,455303.33,181733.94,0.0,0.0,"California, USA",39,922.270970815186,86.17856210135173,False,1,342.9582973344138,False,False,51.13423988609378
5,DEBIT,1831.16,C1531532466,14025.0,12193.84,C1711105800,3522.9,5354.06,0.0,0.0,"Victoria, Australia",42,-221.03621019515924,94.61154621336327,False,4,264.5643072752796,True,False,50.15162946871996
5,DEBIT,2329.14,C1961805376,26958.0,24628.86,C476402209,94992.89,97322.02,0.0,0.0,"Queensland, Australia",58,-228.9761905261554,37.330931627975296,False,3,-602.0157220811263,True,False,79.82951789667752
5,DEBIT,3092.94,C2018794816,33476.0,30383.06,C153950082,15680.93,18773.87,0.0,0.0,"Wales, UK",12,-319.2257914909886,27.074467314355378,True,3,-163.33227179543974,True,True,64.99639307777652
5,DEBIT,2298.7,C764490006,29723.0,27424.3,C757257137,38799.34,41098.04,0.0,0.0,"Scotland, UK",3,82.81521469517043,64.39995432390158,False,1,501.87959672663646,False,False,70.19668772577033
5,DEBIT,2065.17,C607929158,19545.0,17479.83,C1458849419,40975.4,43040.57,0.0,0.0,"Texas, USA",18,-691.7099136430259,40.87341710980964,True,4,-797.2542048936817,False,False,79.57926694361011
5,DEBIT,3768.1,C499950630,65148.0,61379.9,C831775261,10717.0,1772.04,0.0,0.0,"New York, USA",40,107.42297071602229,2.538635566034486,False,1,-444.29444782057544,False,False,89.00053418175663
5,DEBIT,1857.79,C645323114,11581.21,9723.42,C1877453512,118276.63,120134.42,0.0,0.0,"Texas, USA",21,83.40962482000805,15.615259736619036,False,2,-447.36178306829277,False,True,33.79951568515358
5,DEBIT,665.37,C1092170861,60311.0,59645.63,C2094777811,13707.11,14372.48,0.0,0.0,"Wales, UK",15,523.80362520974,71.59722288473975,True,1,-135.96214481098798,False,False,37.5582952639944
5,DEBIT,1674.09,C1641059445,19634.0,17959.91,C146305349,198248.07,305398.63,0.0,0.0,"Quebec, Canada",97,667.2999238751711,65.89239419101514,True,1,960.73748188437,False,False,9.3981939840869
6,DEBIT,1556.49,C1003000306,22131.0,20574.51,C1917025677,61994.82,63551.31,0.0,0.0,"Wales, UK",99,-119.1172993751519,2.709599250348349,False,3,-864.9949066323561,False,False,57.8280140996174
6,DEBIT,3340.01,C1110157751,20051.0,16710.99,C1129670968,36991.08,22269.36,0.0,0.0,"Ontario, Canada",26,-395.3335012970125,22.197216193294945,False,1,37.40198876119007,True,True,3.5942273796742086
6,DEBIT,7821.8,C486965279,19353.0,11531.2,C1814361629,103160.0,110981.8,0.0,0.0,"British Columbia, Canada",8,-481.330205365811,23.10747965880714,False,4,-641.2706359755791,False,False,46.55980181324602
6,DEBIT,2762.82,C498884733,119291.0,116528.18,C2043975568,55662.0,12421.94,0.0,0.0,"Texas, USA",94,-610.7523265902562,67.18927435987284,True,3,941.3530908194882,True,False,54.26446347075766
6,DEBIT,3649.45,C759826033,15598.0,11948.55,C134604590,26488.54,30137.99,0.0,0.0,"Victoria, Australia",87,-884.7048356019502,1.9710537754364155,True,1,-773.3929905450716,True,False,28.65412521282844
6,DEBIT,3452.87,C1745014819,11320.0,7867.13,C1531333864,186120.18,189573.05,0.0,0.0,"Texas, USA",42,-315.1040423305733,10.410858198457385,True,2,-192.79799527681746,False,True,59.08332605690107
6,DEBIT,3525.54,C1254589807,24708.0,21182.46,C1330106945,8617.02,12142.56,0.0,0.0,"England, UK",44,-459.5046157384335,79.99160853731894,True,1,475.7699696692123,False,False,3.050024993904943
6,DEBIT,1135.09,C32764980,9051.0,7915.91,C499052031,5656.0,6791.09,0.0,0.0,"Scotland, UK",14,932.8347717328147,17.85446620543336,True,1,409.10885605489057,True,False,3.7348188749214417
6,DEBIT,1322.22,C948849701,0.0,0.0,C453211571,5468321.58,5950433.65,0.0,0.0,"Queensland, Australia",78,115.4176525000878,65.27461078518748,True,1,-154.54272621213545,True,False,82.26005606596583
6,DEBIT,1162.19,C132753462,20845.0,19682.81,C985934102,1664654.27,2941514.43,0.0,0.0,"England, UK",2,-305.44592193898495,23.81827810467265,False,3,-306.9516640945635,False,True,36.019064141126286
6,DEBIT,905.2,C636571283,14746.0,13840.8,C1339257929,497904.0,404503.76,0.0,0.0,"Ontario, Canada",37,160.93520198739202,9.944139275934516,False,4,-204.7752428942589,False,True,12.706051265188478
6,DEBIT,3466.15,C1504966484,202636.0,199169.85,C1396827930,181315.59,205908.67,0.0,0.0,"Queensland, Australia",69,-721.606597308609,24.317219099945408,True,2,-471.44747368272147,True,False,52.224326005480435
6,DEBIT,2279.48,C873636861,5537.0,3257.52,C424918165,26876.62,29156.1,0.0,0.0,"Quebec, Canada",38,-111.91250159559422,72.22669318556592,False,1,-589.3341225864003,False,True,76.99935530986109
6,DEBIT,149.11,C1264231563,32082.0,31932.89,C1182908789,135549.64,135698.74,0.0,0.0,"England, UK",41,252.46864284212757,85.56964681062857,False,4,-33.920604882220005,False,True,21.582102749684317
6,DEBIT,4747.29,C935558503,233699.22,228951.93,C146305349,199922.16,305398.63,0.0,0.0,"England, UK",62,-22.20433641509726,83.02198645669915,True,4,-462.93248786478534,False,True,62.28904758190003
6,DEBIT,4599.02,C1009383102,21173.0,16573.98,C701279123,5008.0,0.0,0.0,0.0,"New South Wales, Australia",60,-196.4423986913515,39.71835296184548,False,3,-425.0766702054998,True,False,8.5347464993768
6,DEBIT,5402.3,C1985467039,10482.0,5079.7,C404279307,40230.0,45632.3,0.0,0.0,"Scotland, UK",14,987.6967777993964,66.80851365706462,True,2,313.5121269491142,True,False,5.16817211686077
6,DEBIT,7956.2,C1653050748,50786.0,42829.8,C191614132,145062.2,9701.14,0.0,0.0,"Texas, USA",89,760.629524297854,20.498429541582098,True,3,937.0746633997844,True,True,53.1354631568148
6,DEBIT,477.13,C1672626574,99308.0,98830.87,C709906087,41371.0,41848.13,0.0,0.0,"Ontario, Canada",84,246.81191631888032,29.314773026101328,False,4,207.27440111875012,False,True,54.06351216101065
6,DEBIT,2411.42,C311725690,21589.0,19177.58,C466505482,9437.5,232681.17,0.0,0.0,"Texas, USA",2,138.75472236456562,89.63358185211197,True,4,-846.0410658700674,False,True,63.742990149820656
6,DEBIT,7374.81,C1848939096,133699.89,126325.09,C414386513,142060.0,7859.25,0.0,0.0,"California, USA",70,241.32095964916812,1.3001923510736035,True,4,-848.832772291866,True,False,72.60913337226616
7,DEBIT,2226.78,C268630105,30674.0,28447.22,C2110335494,34858.0,19622.4,0.0,0.0,"Victoria, Australia",17,-597.3757843551334,8.550853085446807,True,3,902.846441691132,True,False,97.58520794625346
7,DEBIT,5541.9,C1100517919,62048.0,56506.1,C347696158,40407.0,90711.57,0.0,0.0,"Texas, USA",89,-209.7245134713628,20.78862551460273,True,2,-405.41841938533275,True,True,51.630034830119534
7,DEBIT,1167.94,C1467394552,538.0,0.0,C1271835801,3042.0,7207.24,0.0,0.0,"New South Wales, Australia",28,-921.0809342182014,2.6532203873819715,True,1,-815.8660278350492,False,True,32.2956472941246
7,DEBIT,2006.44,C993640162,31555.0,29548.56,C214774813,14943578.56,17771335.88,0.0,0.0,"Wales, UK",66,-48.907925026346675,18.143543508979732,True,3,198.08917430076303,True,True,79.51861947687037
7,DEBIT,5418.64,C1163059848,3088.0,0.0,C542220524,45155.0,98719.13,0.0,0.0,"Quebec, Canada",35,86.04916791532628,58.304156096969216,True,4,247.29755658053227,True,True,27.083225126207424
7,DEBIT,4163.28,C1468498423,276649.0,272485.72,C2046578329,4583.0,19340.53,0.0,0.0,"Ontario, Canada",5,-544.5005277935809,42.1424550592498,True,3,297.0096402373763,False,False,43.89714207056361
7,DEBIT,499.86,C901737914,47547.0,47047.14,C448070390,277478.0,277977.86,0.0,0.0,"New South Wales, Australia",65,928.0576943310275,89.26717110769748,False,4,-465.19594428491735,False,True,7.845638134226595
7,DEBIT,1839.45,C1151446606,149434.81,147595.36,C2100440237,87251.18,89090.63,0.0,0.0,"England, UK",40,818.909221874484,81.7443561738441,False,1,-969.7786315710499,False,False,2.535074341545751
7,DEBIT,4270.25,C2022715982,12571.0,8300.75,C1299829127,88269.77,0.0,0.0,0.0,"Scotland, UK",76,444.28647091181165,34.1817351697876,False,1,930.0307389089437,True,True,96.26484146779251
7,DEBIT,3878.71,C1340734309,32589.0,28710.29,C317071334,11035.27,0.0,0.0,0.0,"Quebec, Canada",56,66.77325753072523,25.94234334312925,True,2,-498.213908617795,False,True,83.59801205122058
7,DEBIT,1847.63,C1995416247,13438.0,11590.37,C1529639302,126771.23,8208.1,0.0,0.0,"England, UK",36,739.9383192953699,37.96924081672669,True,4,352.0525761050949,False,True,69.59742060936979
7,DEBIT,2579.01,C225009565,383.0,0.0,C1359953204,63011.84,43835.75,0.0,0.0,"England, UK",45,-738.6953123530742,59.02949425148078,False,2,413.2597397574191,True,True,40.89529444142699
7,DEBIT,1476.27,C146496554,2522.0,1045.73,C49477935,9127.0,10603.27,0.0,0.0,"Wales, UK",23,581.0195885497699,26.806364082287626,False,2,220.01483415897133,False,True,17.329432007084577
7,DEBIT,285.71,C1654025375,551.0,265.29,C1200612373,2150.0,2435.71,0.0,0.0,"Ontario, Canada",47,-750.3583720663034,62.4148907849134,False,1,-374.18521157270357,True,False,15.643704267108605
7,DEBIT,3352.99,C1491128748,15066.0,11713.01,C571435580,41614.0,11501.46,0.0,0.0,"England, UK",31,588.4213250988109,40.941165219124045,True,3,-457.8074924718685,True,True,25.024289816459532
7,DEBIT,4213.82,C164491582,3153.0,0.0,C1577826863,7845.0,0.0,0.0,0.0,"Quebec, Canada",11,-448.46486349728605,55.204718085198024,False,3,195.3365654054062,False,True,54.92266647061205
7,DEBIT,1970.73,C336982413,91622.99,89652.25,C753282599,51251.0,53221.73,0.0,0.0,"New South Wales, Australia",10,754.1811620363778,43.61265291353167,False,2,732.191267223383,False,True,71.45959227000624
7,DEBIT,1827.57,C216376042,8170.83,6343.26,C470217116,1113274.69,986103.34,0.0,0.0,"England, UK",67,888.0841876507957,29.44657595419177,True,1,893.4674578467911,False,False,66.01973767177313
7,DEBIT,3168.21,C630907305,702.0,0.0,C1983025922,7550.03,10718.23,0.0,0.0,"Scotland, UK",14,-702.4080611897687,94.84533069621567,False,4,-788.1883911924847,False,False,27.993389694594285
7,DEBIT,4360.87,C729965698,70233.0,65872.13,C1411863742,5570.0,5645.44,0.0,0.0,"England, UK",80,-74.64878986921292,76.36057941597608,True,3,-690.3427748045603,False,False,95.48652806631941
7,DEBIT,660.23,C1523661796,3580.63,2920.4,C162400148,21474.0,7700.83,0.0,0.0,"Victoria, Australia",74,961.9747563253702,14.011317576645254,True,2,889.4725175661592,False,False,73.78969166957685
7,DEBIT,2627.14,C1265732677,48589.0,45961.86,C507046070,21238.0,23865.14,0.0,0.0,"California, USA",93,-33.18512805370676,86.84679758979128,True,3,473.07045666958516,True,True,55.43540525114007
7,DEBIT,1676.14,C627283560,12058.82,10382.68,C1046160944,161168.01,162844.14,0.0,0.0,"England, UK",10,727.0950450290902,48.743119824951364,False,3,765.9876496595462,True,True,61.17207462343522
7,DEBIT,2360.49,C196646633,665.0,0.0,C377207092,31857.75,34218.24,0.0,0.0,"Ontario, Canada",76,177.46304426263964,89.45522268940914,False,4,-594.7347317293137,False,True,41.96000624277899
7,DEBIT,2859.77,C1648138632,80492.0,77632.23,C126778243,14984.0,17843.77,0.0,0.0,"Ontario, Canada",94,-249.3401841607963,79.98552559473153,True,1,175.17174221880373,True,False,24.773098950115745
7,DEBIT,2512.95,C518355242,144780.0,142267.05,C1463758439,25343.0,27855.95,0.0,0.0,"Scotland, UK",1,-428.4328889482596,42.52135044692334,False,4,402.27918883494726,False,True,35.597267865126156
7,DEBIT,1618.72,C1937337061,258975.85,257357.14,C1326243087,20959.0,22577.72,0.0,0.0,"Wales, UK",5,-593.5538178278255,2.24693083201174,False,1,360.22377089394536,True,True,75.78461104643691
7,DEBIT,332.23,C791707596,259361.63,259029.4,C1688019098,2809.72,3141.94,0.0,0.0,"California, USA",20,523.5963827553944,26.867735938494608,False,3,-183.69661826660376,True,False,1.4393488629755868
7,DEBIT,5087.96,C1688861863,39861.0,34773.04,C1298147262,8472.0,13559.96,0.0,0.0,"Victoria, Australia",8,-226.9189863539442,54.16342146608669,False,2,-969.210216617383,True,False,11.607264050691624
7,DEBIT,2910.94,C1697117834,897281.06,894370.12,C1846735756,16654.51,19565.45,0.0,0.0,"New York, USA",43,22.550924401502357,63.347821982614725,True,4,165.85211360852622,False,False,4.600264202175275
7,DEBIT,1411.62,C1650055072,24433.0,23021.38,C271588719,334992.04,336403.65,0.0,0.0,"Victoria, Australia",76,-15.349039997636169,25.788768543320227,False,1,-493.7969216407825,True,True,4.072880231897013
7,DEBIT,6508.96,C122759375,104886.0,98377.04,C1825992554,486866.63,314551.85,0.0,0.0,"Ontario, Canada",1,154.55805846626254,13.935607407282413,True,3,-99.49150771421932,False,True,85.54605840110072
7,DEBIT,394.24,C1008719274,102.0,0.0,C804836251,108089.19,108483.43,0.0,0.0,"Queensland, Australia",57,731.1542912491045,83.4930236799299,True,1,915.1620301676346,True,False,70.36578593800236
7,DEBIT,1095.24,C2028177061,10410.0,9314.76,C228902347,1709.0,2804.24,0.0,0.0,"Scotland, UK",64,961.4786871668589,98.44021807035521,False,1,-201.92936471513053,True,True,47.41738290873252
7,DEBIT,2997.29,C69156708,33125.0,30127.71,C1271835801,4209.94,7207.24,0.0,0.0,"Wales, UK",84,-184.83158285236607,52.56901823026858,True,1,679.6032133288534,True,False,9.783416065100148
7,DEBIT,2225.09,C807111137,10068.0,7842.91,C1816757085,10185622.86,10187847.95,0.0,0.0,"Texas, USA",28,655.0378442126062,17.16792858483035,False,3,-622.9187885014977,True,False,49.16158751168324
7,DEBIT,532.61,C1186712450,41293.0,40760.39,C789698697,52179.0,52711.61,0.0,0.0,"California, USA",37,529.0555893094354,27.230732651936897,False,2,344.92099605005774,True,True,47.34717707805657
7,DEBIT,1608.89,C1292543858,6250.0,4641.11,C1888703417,30692.0,12803.05,0.0,0.0,"New York, USA",47,147.05790291114658,1.8390676547466733,True,2,954.0139088778869,False,False,17.320186991001517
7,DEBIT,5596.59,C1213290808,7187.51,1590.92,C1746038925,54401.0,46411.37,0.0,0.0,"California, USA",76,912.0942872238661,91.4298806560499,True,2,-796.2137982541265,False,False,43.385164923797305
7,DEBIT,5637.37,C292027586,30424.0,24786.63,C542220524,98719.13,0.0,0.0,0.0,"New South Wales, Australia",37,-599.0509689431944,11.775108289014113,True,1,-983.3601155456159,True,False,39.85047343973734
7,DEBIT,6393.71,C1331144930,433084.38,426690.68,C684896216,478421.0,210535.25,0.0,0.0,"Scotland, UK",49,-781.4715793807571,57.651647551425356,True,3,-132.83441473477126,True,True,61.585009805221645
7,DEBIT,4169.07,C585621483,14142.0,9972.93,C869928877,15704.0,0.0,0.0,0.0,"Texas, USA",44,707.9239339108442,27.4055220687206,False,1,-814.7490338972656,True,False,63.50936508676438
7,DEBIT,3096.73,C140872617,225835.87,222739.14,C1781062023,42570.0,0.0,0.0,0.0,"Queensland, Australia",56,-121.70036673250343,55.417800251579344,False,2,496.7686993524628,True,False,4.530400977204452
7,DEBIT,2219.58,C1053202467,16482.0,14262.42,C440708502,19879.0,89581.15,0.0,0.0,"British Columbia, Canada",28,693.9377084141208,65.14203883518643,False,2,829.0973276971179,False,False,37.46126146264712
7,DEBIT,2737.93,C1083384302,10445.0,7707.07,C1249000159,7820.0,549159.08,0.0,0.0,"British Columbia, Canada",79,786.1804103908298,82.97418037072016,True,3,-131.9580545824823,True,False,62.58599157142364
7,DEBIT,225.32,C817884396,42064.0,41838.68,C529404054,1666.0,0.0,0.0,0.0,"Wales, UK",6,-875.0848127618572,20.64212717606032,True,1,-482.57671568911803,False,False,50.31362585800877
7,DEBIT,257.93,C1963387226,13231.0,12973.07,C2136672550,50831.0,22586.02,0.0,0.0,"Scotland, UK",61,766.9295259721214,1.0995828658480478,True,4,-131.19336198678047,True,False,85.64898411883223
7,DEBIT,2933.77,C268727161,519008.73,516074.96,C572453104,89975.0,0.0,0.0,0.0,"Quebec, Canada",20,-103.36188926115562,13.688563006880727,False,4,446.895635700002,False,False,65.8693631618945
7,DEBIT,2109.49,C607216075,516074.96,513965.47,C710481910,301978.0,0.0,0.0,0.0,"Scotland, UK",78,20.86497800846439,90.00186418481051,True,2,-981.891676839258,True,True,16.29344270814297
7,DEBIT,6182.77,C368457540,77709.0,71526.23,C1758590178,206599.0,81591.9,0.0,0.0,"Victoria, Australia",2,253.18502218642038,87.38900775625153,False,3,178.90797896939443,True,True,7.056874740042984
7,DEBIT,4929.34,C1184942825,21692.0,16762.66,C384887832,157993.5,28045.47,0.0,0.0,"Wales, UK",73,852.7652134601735,59.74131021703083,True,1,226.583369774758,False,False,64.24192782063156
7,DEBIT,634.36,C1869349337,21136.0,20501.64,C1379589736,101717.84,102352.2,0.0,0.0,"Texas, USA",37,-961.767811140472,60.051686043365336,False,1,275.3764937918711,True,True,2.6511310541621813
7,DEBIT,4961.04,C848249735,10865.0,5903.96,C87702732,6162.0,18498.0,0.0,0.0,"British Columbia, Canada",20,-46.3130633643658,66.50366745462554,False,2,-515.9558400382456,True,True,58.57755812734633
7,DEBIT,344.21,C341832285,157002.0,156657.79,C1298177219,11985.0,1618631.97,0.0,0.0,"Queensland, Australia",26,375.4440848611214,17.53712786234496,True,2,428.1054467562535,True,False,94.02302414249576
7,DEBIT,321.94,C119268617,29829.0,29507.06,C1930765902,21325.0,7789.39,0.0,0.0,"Victoria, Australia",29,445.413915396457,91.44119459249598,True,1,-817.2170273364472,False,True,57.5474177875879
7,DEBIT,181.78,C25610254,11034.0,10852.22,C43121577,232.0,0.0,0.0,0.0,"Quebec, Canada",1,385.06486307421596,41.87705248920731,False,1,-601.4593270663984,True,False,38.816992620652194
7,DEBIT,1624.0,C753983148,18050.0,16426.0,C1247260007,145029.0,0.0,0.0,0.0,"Victoria, Australia",35,-731.1297411837563,38.31385282494975,False,2,754.9400933089639,True,False,64.32882184423532
7,DEBIT,2837.13,C1974568676,5549.0,2711.87,C2067640441,23655.0,0.0,0.0,0.0,"New South Wales, Australia",70,-401.2088232566375,51.89177052828376,True,1,477.4463014531327,False,False,45.825289049151664
7,DEBIT,3734.83,C1406736351,10660.0,6925.17,C1523536343,42418.0,748485.22,0.0,0.0,"California, USA",59,-282.5689491659731,4.696596677505505,True,4,-972.5088919773095,False,False,54.56167893159349
7,DEBIT,3211.02,C1420715119,67311.0,64099.98,C1821075330,42256.0,182712.83,0.0,0.0,"New South Wales, Australia",69,608.8744153590101,16.628336875607943,False,2,-503.2474792603996,False,False,94.14648087765252
7,DEBIT,3317.29,C1090438317,49939.0,46621.71,C663202788,200406.0,163013.28,0.0,0.0,"Scotland, UK",33,-442.480255170894,73.80336164263704,True,1,-571.1870340136709,True,True,38.610263780077425
7,DEBIT,1048.91,C529136653,21378.0,20329.09,C1104070576,21955.0,0.0,0.0,0.0,"Texas, USA",51,-578.5900722655937,8.279866792512646,False,2,-458.3873439260549,True,False,96.11905638239142
7,DEBIT,834.32,C698608104,602.0,0.0,C1050991813,60124.0,0.0,0.0,0.0,"California, USA",78,914.8960380761923,60.31521094663882,False,3,-504.8804594402272,True,True,90.53506419560637
7,DEBIT,2157.89,C1093176739,93203.0,91045.11,C1304495746,27742.5,29900.39,0.0,0.0,"Ontario, Canada",12,-982.2734297730622,24.534910968132095,True,2,-874.9474085143086,False,False,19.579113478929642
7,DEBIT,4524.01,C150362726,15062.72,10538.71,C579634511,58483.0,0.0,0.0,0.0,"Quebec, Canada",20,995.6417113639563,38.929561404197656,True,2,-82.11896680635937,True,False,6.9361300875165455
7,DEBIT,1161.16,C2144765008,62924.0,61762.84,C395536383,10321.0,31032.14,0.0,0.0,"Victoria, Australia",53,353.64259771479124,28.869373677069987,True,3,465.46694957233035,True,False,10.077800137742665
7,DEBIT,3472.3,C16808087,363729.0,360256.7,C1821075330,45467.02,182712.83,0.0,0.0,"California, USA",88,656.9385988982342,35.567271646494916,True,4,213.46344943487293,False,True,1.8221825651549728
7,DEBIT,2044.05,C69621752,120.0,0.0,C936455438,92657.0,0.0,0.0,0.0,"Wales, UK",43,-410.76120730761363,71.90459051842456,True,1,345.7433371961595,False,False,9.44429607559284
7,DEBIT,1191.68,C2038854634,10013.0,8821.32,C1217062947,1292.0,0.0,0.0,0.0,"New York, USA",98,-971.36944466588,29.7121715623175,False,3,-837.7016429275217,False,False,68.30067734163569
7,DEBIT,3674.46,C785596033,49526.0,45851.54,C1519716618,29707.0,94107.2,0.0,0.0,"Texas, USA",89,475.73903712306014,56.64046402968972,False,2,902.9814203535743,False,False,7.118864846022898
7,DEBIT,4235.2,C948295992,9045.0,4809.8,C1297342391,30369.0,0.0,0.0,0.0,"New South Wales, Australia",50,668.2891940013515,47.60504021990997,True,1,676.9836676860498,False,False,31.89756302937613
7,DEBIT,884.98,C1809598571,45632.3,44747.31,C564742142,16820.03,17705.02,0.0,0.0,"Wales, UK",29,480.9522639070383,66.36711653626482,True,3,610.1806369913254,True,True,84.48753109694546
7,DEBIT,1309.71,C2042441095,84929.58,83619.87,C1562946595,48511.0,0.0,0.0,0.0,"Quebec, Canada",57,-714.2994253983228,93.6829739324758,True,1,645.967610083535,False,False,2.3271935735825866
7,DEBIT,4666.88,C15780469,83619.87,78952.99,C1935365522,12301.87,533977.04,0.0,0.0,"England, UK",39,506.8558445139381,73.25720972102503,False,1,865.4210162655227,True,True,81.44684825889358
7,DEBIT,7276.81,C1546074942,78952.99,71676.18,C665639335,12168.0,219272.02,0.0,0.0,"Texas, USA",95,537.8455642152819,21.494037859075675,True,3,88.50793222739549,True,False,28.185477477339994
7,DEBIT,1810.5,C1618583682,71676.18,69865.68,C929452805,1157808.24,872104.29,0.0,0.0,"Ontario, Canada",56,317.0810313401098,3.1183135061284672,True,1,-599.4359642647482,False,True,11.816482762165625
7,DEBIT,42806.74,C1882748959,69865.68,27058.94,C329829198,4453895.71,5102121.72,0.0,0.0,"Scotland, UK",43,532.2318655911724,26.22640442998251,False,4,233.5672157050824,False,True,69.67371653641507
7,DEBIT,10808.5,C1981658895,27058.94,16250.44,C435161028,292370.96,0.0,0.0,0.0,"New York, USA",50,691.8428793554642,59.507793070025485,False,3,485.76298733587805,False,False,62.8942846779884
7,DEBIT,6654.74,C327588921,16250.44,9595.7,C256516555,19127.0,0.0,0.0,0.0,"New South Wales, Australia",23,227.20822847491695,5.1425813484250344,True,4,475.83478670805084,True,False,87.74720135270529
7,DEBIT,12510.32,C1054229371,9595.7,0.0,C116289363,14237.75,61080.75,0.0,0.0,"British Columbia, Canada",44,-822.7905720606418,49.636624720123635,True,2,42.898048333760244,False,True,73.50710438038858
7,DEBIT,3600.31,C228404286,0.0,0.0,C648021642,85838.0,324340.8,0.0,0.0,"Texas, USA",38,-24.74438066557832,59.68428489168892,True,1,-863.0825613328439,False,False,80.34809303848486
7,DEBIT,10244.28,C371410765,0.0,0.0,C1629709129,23372.0,317588.81,0.0,0.0,"British Columbia, Canada",84,-844.7013306567899,33.424389081696084,False,2,-257.77412313974435,False,False,28.203457257130648
7,DEBIT,4341.17,C836990692,0.0,0.0,C1805162633,15810.0,0.0,0.0,0.0,"Victoria, Australia",23,-184.91393793513828,77.09122037458219,True,2,841.5332169267147,False,False,17.743954377972283
7,DEBIT,1458.81,C1025652280,0.0,0.0,C943166837,30613.0,0.0,0.0,0.0,"Wales, UK",45,-185.78702174874468,10.65982531337718,True,1,168.89781951485202,False,True,75.06147516408583
7,DEBIT,3823.69,C1496973694,0.0,0.0,C141458554,223096.0,276972.3,0.0,0.0,"Quebec, Canada",52,-867.9803117195169,7.513778173580876,True,3,76.66388651142688,True,False,80.6834739267264
7,DEBIT,4641.87,C1429158971,0.0,0.0,C911380925,382889.88,348075.46,0.0,0.0,"Ontario, Canada",80,-302.3589320610414,72.81887562036033,False,1,-462.292971235613,True,False,99.05051420006733
7,DEBIT,12504.25,C2144416812,0.0,0.0,C586009238,23148.0,841492.98,0.0,0.0,"British Columbia, Canada",50,-778.0038024173704,49.549131620619846,False,2,-263.10216016684217,True,False,41.26176769114265
7,DEBIT,336.47,C1408126488,0.0,0.0,C115457323,31075.0,164151.51,0.0,0.0,"New South Wales, Australia",8,616.4704200184444,68.84023964277361,True,2,790.6921783063385,False,True,37.201808579278314
7,DEBIT,1578.71,C1608801515,128307.0,126728.29,C1731824557,11962.0,0.0,0.0,0.0,"British Columbia, Canada",85,895.3760519289415,43.48273386037462,True,3,332.92609505367136,False,False,77.64129607419969
7,DEBIT,1780.24,C483904836,152319.0,150538.76,C187649742,19647.88,21428.12,0.0,0.0,"Quebec, Canada",1,-855.3670494841228,24.640203323910683,False,1,574.7740535046657,False,True,34.08035402530179
7,DEBIT,4400.4,C1317069237,484137.19,479736.79,C1554565380,4474032.13,6064917.71,0.0,0.0,"Quebec, Canada",8,910.2304145834028,81.91023176741997,False,2,-91.30915386468973,True,False,93.07573256035647
7,DEBIT,3599.53,C718581223,158.0,0.0,C34231099,830166.82,0.0,0.0,0.0,"England, UK",29,45.15319867349035,79.94158789689793,False,4,260.4944389123159,False,True,85.84127518430118
7,DEBIT,1937.87,C1356116203,19827.0,17889.13,C554385733,19379.0,0.0,0.0,0.0,"New South Wales, Australia",96,-400.8686440922522,69.46964708544267,False,2,-503.23278251358494,False,False,42.89940273750184
7,DEBIT,5328.02,C2046756315,19805.0,14476.98,C1247658278,539607.83,1133629.28,0.0,0.0,"Scotland, UK",5,-846.275849447673,27.21451372299627,False,2,410.9216605669726,False,False,75.08710677914974
